Time,"LP_latitude, longitude805",lp_total_load_kW,trafo_preload_kW,lp_occupancy,storage_lp,storage_soc,trafo_loading_kW
2018-01-03 00:41:00,0.0,0.0,87.5483,0.0,8.326672684688674e-13,0.9999999999999978,87.54830000000084
2018-01-03 00:42:00,0.0,0.0,87.6416,0.0,8.326672684688674e-13,0.9999999999999978,87.64160000000084
2018-01-03 00:43:00,0.0,0.0,87.7349,0.0,8.326672684688674e-13,0.9999999999999978,87.73490000000083
2018-01-03 00:44:00,0.0,0.0,87.8282,0.0,8.326672684688674e-13,0.9999999999999978,87.82820000000083
2018-01-03 00:45:00,0.0,0.0,87.92150000000001,0.0,8.326672684688674e-13,0.9999999999999978,87.92150000000085
2018-01-03 00:46:00,0.0,0.0,88.01480000000001,0.0,8.326672684688674e-13,0.9999999999999978,88.01480000000085
2018-01-03 00:47:00,0.0,0.0,88.10810000000001,0.0,8.326672684688674e-13,0.9999999999999978,88.10810000000085
2018-01-03 00:48:00,0.0,0.0,88.2014,0.0,8.326672684688674e-13,0.9999999999999978,88.20140000000085
2018-01-03 00:49:00,0.0,0.0,88.2947,0.0,8.326672684688674e-13,0.9999999999999978,88.29470000000084
2018-01-03 00:50:00,0.0,0.0,88.388,0.0,8.326672684688674e-13,0.9999999999999978,88.38800000000084
2018-01-03 00:51:00,0.0,0.0,88.6126,0.0,8.326672684688674e-13,0.9999999999999978,88.61260000000084
2018-01-03 00:52:00,0.0,0.0,88.83720000000001,0.0,8.326672684688674e-13,0.9999999999999978,88.83720000000085
2018-01-03 00:53:00,0.0,0.0,89.0618,0.0,8.326672684688674e-13,0.9999999999999978,89.06180000000084
2018-01-03 00:54:00,0.0,0.0,89.2864,0.0,8.326672684688674e-13,0.9999999999999978,89.28640000000084
2018-01-03 00:55:00,0.0,0.0,89.511,0.0,8.326672684688674e-13,0.9999999999999978,89.51100000000083
2018-01-03 00:56:00,0.0,0.0,89.7356,0.0,8.326672684688674e-13,0.9999999999999978,89.73560000000084
2018-01-03 00:57:00,0.0,0.0,89.9602,0.0,8.326672684688674e-13,0.9999999999999978,89.96020000000084
2018-01-03 00:58:00,0.0,0.0,90.1848,0.0,8.326672684688674e-13,0.9999999999999978,90.18480000000083
2018-01-03 00:59:00,0.0,0.0,90.4094,0.0,8.326672684688674e-13,0.9999999999999978,90.40940000000084
2018-01-03 01:00:00,0.0,0.0,90.634,0.0,8.326672684688674e-13,0.9999999999999978,90.63400000000084
2018-01-03 01:01:00,0.0,0.0,90.3454,0.0,8.326672684688674e-13,0.9999999999999978,90.34540000000084
2018-01-03 01:02:00,0.0,0.0,90.0568,0.0,8.326672684688674e-13,0.9999999999999978,90.05680000000083
2018-01-03 01:03:00,0.0,0.0,89.76820000000001,0.0,8.326672684688674e-13,0.9999999999999978,89.76820000000085
2018-01-03 01:04:00,0.0,0.0,89.4796,0.0,8.326672684688674e-13,0.9999999999999978,89.47960000000084
2018-01-03 01:05:00,11.0,11.0,89.191,1.0,8.326672684688674e-13,0.9999999999999978,100.19100000000084
2018-01-03 01:06:00,11.0,11.0,88.9024,1.0,8.326672684688674e-13,0.9999999999999978,99.90240000000084
2018-01-03 01:07:00,11.0,11.0,88.6138,1.0,8.326672684688674e-13,0.9999999999999978,99.61380000000084
2018-01-03 01:08:00,11.0,11.0,88.32520000000001,1.0,8.326672684688674e-13,0.9999999999999978,99.32520000000085
2018-01-03 01:09:00,11.0,11.0,88.0366,1.0,8.326672684688674e-13,0.9999999999999978,99.03660000000085
