Time,LP_ST_991,LP_ST_638,LP_total_load_kW,trafo_Preload_kW,LP_occupancy,trafoLoading_kW
2018-01-02 07:17:00,0.001,0.001,0.002,39.1294,2.0,39.1314
2018-01-02 07:18:00,0.001,0.001,0.002,39.4716,2.0,39.473600000000005
2018-01-02 07:19:00,0.001,0.001,0.002,39.8138,2.0,39.8158
2018-01-02 07:20:00,0.001,0.001,0.002,40.156,2.0,40.158
2018-01-02 07:21:00,0.001,0.001,0.002,40.067,2.0,40.069
2018-01-02 07:22:00,0.001,0.001,0.002,39.978,2.0,39.980000000000004
2018-01-02 07:23:00,0.001,0.001,0.002,39.888999999999996,2.0,39.891
2018-01-02 07:24:00,0.001,0.001,0.002,39.8,2.0,39.802
2018-01-02 07:25:00,0.001,0.001,0.002,39.711,2.0,39.713
2018-01-02 07:26:00,0.001,0.001,0.002,39.622,2.0,39.624
2018-01-02 07:27:00,0.001,0.001,0.002,39.533,2.0,39.535000000000004
2018-01-02 07:28:00,0.001,0.001,0.002,39.443999999999996,2.0,39.446
2018-01-02 07:29:00,0.001,0.001,0.002,39.355,2.0,39.357
2018-01-02 07:30:00,0.001,0.001,0.002,39.266,2.0,39.268
2018-01-02 07:31:00,0.001,0.001,0.002,39.416199999999996,2.0,39.4182
2018-01-02 07:32:00,0.001,0.001,0.002,39.5664,2.0,39.568400000000004
2018-01-02 07:33:00,0.001,0.001,0.002,39.7166,2.0,39.7186
2018-01-02 07:34:00,0.001,0.001,0.002,39.8668,2.0,39.8688
2018-01-02 07:35:00,0.001,0.001,0.002,40.016999999999996,2.0,40.019
2018-01-02 07:36:00,0.001,0.001,0.002,40.1672,2.0,40.169200000000004
2018-01-02 07:37:00,0.001,0.001,0.002,40.3174,2.0,40.3194
2018-01-02 07:38:00,0.001,0.001,0.002,40.4676,2.0,40.4696
2018-01-02 07:39:00,0.001,0.001,0.002,40.6178,2.0,40.619800000000005
2018-01-02 07:40:00,0.001,0.001,0.002,40.768,2.0,40.77
2018-01-02 07:41:00,0.001,0.001,0.002,40.923,2.0,40.925000000000004
2018-01-02 07:42:00,0.001,0.001,0.002,41.078,2.0,41.080000000000005
2018-01-02 07:43:00,0.001,0.001,0.002,41.233,2.0,41.235
2018-01-02 07:44:00,0.001,0.001,0.002,41.388,2.0,41.39
2018-01-02 07:45:00,0.001,0.001,0.002,41.543,2.0,41.545
2018-01-02 07:46:00,0.001,0.001,0.002,41.698,2.0,41.7
2018-01-02 07:47:00,0.001,0.001,0.002,41.853,2.0,41.855000000000004
2018-01-02 07:48:00,0.001,0.001,0.002,42.007999999999996,2.0,42.01
2018-01-02 07:49:00,0.001,0.001,0.002,42.163,2.0,42.165
2018-01-02 07:50:00,0.001,0.001,0.002,42.318,2.0,42.32
2018-01-02 07:51:00,0.001,0.001,0.002,42.5228,2.0,42.5248
2018-01-02 07:52:00,0.001,0.001,0.002,42.727599999999995,2.0,42.7296
2018-01-02 07:53:00,0.001,0.001,0.002,42.9324,2.0,42.934400000000004
2018-01-02 07:54:00,0.001,0.001,0.002,43.1372,2.0,43.1392
2018-01-02 07:55:00,0.001,0.001,0.002,43.342,2.0,43.344
2018-01-02 07:56:00,0.001,0.001,0.002,43.5468,2.0,43.5488
2018-01-02 07:57:00,0.001,0.001,0.002,43.751599999999996,2.0,43.7536
2018-01-02 07:58:00,0.001,0.001,0.002,43.9564,2.0,43.958400000000005
2018-01-02 07:59:00,0.001,0.001,0.002,44.1612,2.0,44.1632
2018-01-02 08:00:00,0.001,0.001,0.002,44.366,2.0,44.368
2018-01-02 08:01:00,0.001,0.001,0.002,44.5892,2.0,44.5912
2018-01-02 08:02:00,0.0,0.0,0.0,44.8124,0.0,44.8124
2018-01-02 08:03:00,0.0,0.0,0.0,45.0356,0.0,45.0356
2018-01-02 08:04:00,0.0,0.0,0.0,45.2588,0.0,45.2588
2018-01-02 08:05:00,0.0,0.0,0.0,45.482,0.0,45.482
2018-01-02 08:06:00,0.0,0.0,0.0,45.7052,0.0,45.7052
2018-01-02 08:07:00,0.0,0.0,0.0,45.928399999999996,0.0,45.928399999999996
2018-01-02 08:08:00,0.0,0.0,0.0,46.1516,0.0,46.1516
2018-01-02 08:09:00,0.0,0.0,0.0,46.3748,0.0,46.3748
2018-01-02 08:10:00,0.0,0.0,0.0,46.598,0.0,46.598
2018-01-02 08:11:00,0.0,0.0,0.0,47.2337,0.0,47.2337
2018-01-02 08:12:00,0.0,0.0,0.0,47.8694,0.0,47.8694
2018-01-02 08:13:00,0.0,0.0,0.0,48.5051,0.0,48.5051
2018-01-02 08:14:00,0.0,0.0,0.0,49.1408,0.0,49.1408
2018-01-02 08:15:00,0.0,0.0,0.0,49.7765,0.0,49.7765
2018-01-02 08:16:00,0.0,0.0,0.0,50.4122,0.0,50.4122
2018-01-02 08:17:00,0.0,0.0,0.0,51.0479,0.0,51.0479
2018-01-02 08:18:00,0.0,0.0,0.0,51.6836,0.0,51.6836
2018-01-02 08:19:00,0.001,0.0,0.001,52.3193,1.0,52.320299999999996
2018-01-02 08:20:00,0.001,0.0,0.001,52.955,1.0,52.955999999999996
2018-01-02 08:21:00,0.001,0.0,0.001,53.7358,1.0,53.736799999999995
2018-01-02 08:22:00,0.001,0.0,0.001,54.5166,1.0,54.517599999999995
2018-01-02 08:23:00,0.001,0.001,0.002,55.297399999999996,2.0,55.2994
2018-01-02 08:24:00,0.001,0.001,0.002,56.078199999999995,2.0,56.0802
2018-01-02 08:25:00,0.001,0.001,0.002,56.858999999999995,2.0,56.861
2018-01-02 08:26:00,0.001,0.001,0.002,57.639799999999994,2.0,57.641799999999996
2018-01-02 08:27:00,0.001,0.001,0.002,58.4206,2.0,58.4226
2018-01-02 08:28:00,0.001,0.001,0.002,59.2014,2.0,59.2034
2018-01-02 08:29:00,0.001,0.001,0.002,59.9822,2.0,59.9842
2018-01-02 08:30:00,0.001,0.001,0.002,60.763,2.0,60.765
2018-01-02 08:31:00,0.001,0.001,0.002,60.818799999999996,2.0,60.8208
2018-01-02 08:32:00,0.001,0.001,0.002,60.8746,2.0,60.8766
2018-01-02 08:33:00,0.001,0.001,0.002,60.9304,2.0,60.9324
2018-01-02 08:34:00,0.001,0.001,0.002,60.9862,2.0,60.9882
2018-01-02 08:35:00,0.001,0.001,0.002,61.042,2.0,61.044000000000004
2018-01-02 08:36:00,0.001,0.001,0.002,61.0978,2.0,61.0998
2018-01-02 08:37:00,0.001,0.001,0.002,61.1536,2.0,61.1556
2018-01-02 08:38:00,0.001,0.001,0.002,61.209399999999995,2.0,61.2114
2018-01-02 08:39:00,0.001,0.001,0.002,61.2652,2.0,61.2672
2018-01-02 08:40:00,0.001,0.001,0.002,61.321,2.0,61.323
2018-01-02 08:41:00,0.001,0.001,0.002,61.4244,2.0,61.4264
2018-01-02 08:42:00,0.001,0.001,0.002,61.5278,2.0,61.5298
2018-01-02 08:43:00,0.001,0.001,0.002,61.6312,2.0,61.6332
2018-01-02 08:44:00,0.001,0.001,0.002,61.7346,2.0,61.7366
2018-01-02 08:45:00,0.001,0.001,0.002,61.837999999999994,2.0,61.839999999999996
2018-01-02 08:46:00,0.001,0.001,0.002,61.941399999999994,2.0,61.9434
2018-01-02 08:47:00,0.001,0.001,0.002,62.044799999999995,2.0,62.0468
